fold,candidate_index,mean_inner_neg_rmse,std_inner_neg_rmse,is_1se_selected,params
1,583,-39.55466289019132,3.739530126957561,False,"{'reg__alpha': 3.727593720314938, 'reg__l1_ratio': 0.7, 'reg__model': 'lasso'}"
1,584,-55.29290395323464,8.374089288469545,False,"{'reg__alpha': 3.727593720314938, 'reg__l1_ratio': 0.7, 'reg__model': 'elasticnet'}"
1,585,-56.14321674866173,8.846147102554806,False,"{'reg__alpha': 3.727593720314938, 'reg__l1_ratio': 0.9, 'reg__model': 'ridge'}"
1,586,-39.55466289019132,3.739530126957561,False,"{'reg__alpha': 3.727593720314938, 'reg__l1_ratio': 0.9, 'reg__model': 'lasso'}"
1,587,-49.24216946888424,7.256804807205796,False,"{'reg__alpha': 3.727593720314938, 'reg__l1_ratio': 0.9, 'reg__model': 'elasticnet'}"
1,588,-56.14321674866173,8.846147102554806,False,"{'reg__alpha': 3.727593720314938, 'reg__l1_ratio': 0.95, 'reg__model': 'ridge'}"
1,589,-39.55466289019132,3.739530126957561,False,"{'reg__alpha': 3.727593720314938, 'reg__l1_ratio': 0.95, 'reg__model': 'lasso'}"
1,590,-46.98251088293874,5.380170378812991,False,"{'reg__alpha': 3.727593720314938, 'reg__l1_ratio': 0.95, 'reg__model': 'elasticnet'}"
1,591,-56.14321674866173,8.846147102554806,False,"{'reg__alpha': 3.727593720314938, 'reg__l1_ratio': 0.99, 'reg__model': 'ridge'}"
1,592,-39.55466289019132,3.739530126957561,False,"{'reg__alpha': 3.727593720314938, 'reg__l1_ratio': 0.99, 'reg__model': 'lasso'}"
1,593,-42.31700726981088,5.033488899688557,False,"{'reg__alpha': 3.727593720314938, 'reg__l1_ratio': 0.99, 'reg__model': 'elasticnet'}"
1,594,-56.15904656454062,8.6611627227328,False,"{'reg__alpha': 5.1794746792312125, 'reg__l1_ratio': 0.1, 'reg__model': 'ridge'}"
1,595,-39.79571267461131,2.6290855247273086,False,"{'reg__alpha': 5.1794746792312125, 'reg__l1_ratio': 0.1, 'reg__model': 'lasso'}"
1,596,-63.460493649801954,9.341270773228892,False,"{'reg__alpha': 5.1794746792312125, 'reg__l1_ratio': 0.1, 'reg__model': 'elasticnet'}"
1,597,-56.15904656454062,8.6611627227328,False,"{'reg__alpha': 5.1794746792312125, 'reg__l1_ratio': 0.5, 'reg__model': 'ridge'}"
1,598,-39.79571267461131,2.6290855247273086,False,"{'reg__alpha': 5.1794746792312125, 'reg__l1_ratio': 0.5, 'reg__model': 'lasso'}"
1,599,-60.238510327362796,9.475980712264708,False,"{'reg__alpha': 5.1794746792312125, 'reg__l1_ratio': 0.5, 'reg__model': 'elasticnet'}"
1,600,-56.15904656454062,8.6611627227328,False,"{'reg__alpha': 5.1794746792312125, 'reg__l1_ratio': 0.7, 'reg__model': 'ridge'}"
1,601,-39.79571267461131,2.6290855247273086,False,"{'reg__alpha': 5.1794746792312125, 'reg__l1_ratio': 0.7, 'reg__model': 'lasso'}"
1,602,-57.22834038269298,9.21391771678303,False,"{'reg__alpha': 5.1794746792312125, 'reg__l1_ratio': 0.7, 'reg__model': 'elasticnet'}"
1,603,-56.15904656454062,8.6611627227328,False,"{'reg__alpha': 5.1794746792312125, 'reg__l1_ratio': 0.9, 'reg__model': 'ridge'}"
1,604,-39.79571267461131,2.6290855247273086,False,"{'reg__alpha': 5.1794746792312125, 'reg__l1_ratio': 0.9, 'reg__model': 'lasso'}"
1,605,-51.02197848064278,7.961321011408437,False,"{'reg__alpha': 5.1794746792312125, 'reg__l1_ratio': 0.9, 'reg__model': 'elasticnet'}"
1,606,-56.15904656454062,8.6611627227328,False,"{'reg__alpha': 5.1794746792312125, 'reg__l1_ratio': 0.95, 'reg__model': 'ridge'}"
1,607,-39.79571267461131,2.6290855247273086,False,"{'reg__alpha': 5.1794746792312125, 'reg__l1_ratio': 0.95, 'reg__model': 'lasso'}"
1,608,-48.45691799400662,6.162708695102872,False,"{'reg__alpha': 5.1794746792312125, 'reg__l1_ratio': 0.95, 'reg__model': 'elasticnet'}"
1,609,-56.15904656454062,8.6611627227328,False,"{'reg__alpha': 5.1794746792312125, 'reg__l1_ratio': 0.99, 'reg__model': 'ridge'}"
1,610,-39.79571267461131,2.6290855247273086,False,"{'reg__alpha': 5.1794746792312125, 'reg__l1_ratio': 0.99, 'reg__model': 'lasso'}"
1,611,-42.515839602876866,4.511273488352877,False,"{'reg__alpha': 5.1794746792312125, 'reg__l1_ratio': 0.99, 'reg__model': 'elasticnet'}"
1,612,-56.218959627169525,8.469093180760215,False,"{'reg__alpha': 7.196856730011514, 'reg__l1_ratio': 0.1, 'reg__model': 'ridge'}"
1,613,-41.0219763351392,2.2878932023718157,True,"{'reg__alpha': 7.196856730011514, 'reg__l1_ratio': 0.1, 'reg__model': 'lasso'}"
1,614,-65.19490368409039,9.408182644160092,False,"{'reg__alpha': 7.196856730011514, 'reg__l1_ratio': 0.1, 'reg__model': 'elasticnet'}"
1,615,-56.218959627169525,8.469093180760215,False,"{'reg__alpha': 7.196856730011514, 'reg__l1_ratio': 0.5, 'reg__model': 'ridge'}"
1,616,-41.0219763351392,2.2878932023718157,False,"{'reg__alpha': 7.196856730011514, 'reg__l1_ratio': 0.5, 'reg__model': 'lasso'}"
1,617,-62.2138650711169,9.79503749352078,False,"{'reg__alpha': 7.196856730011514, 'reg__l1_ratio': 0.5, 'reg__model': 'elasticnet'}"
1,618,-56.218959627169525,8.469093180760215,False,"{'reg__alpha': 7.196856730011514, 'reg__l1_ratio': 0.7, 'reg__model': 'ridge'}"
1,619,-41.0219763351392,2.2878932023718157,False,"{'reg__alpha': 7.196856730011514, 'reg__l1_ratio': 0.7, 'reg__model': 'lasso'}"
1,620,-59.457965864661205,9.905448398830448,False,"{'reg__alpha': 7.196856730011514, 'reg__l1_ratio': 0.7, 'reg__model': 'elasticnet'}"
