fold,candidate_index,mean_inner_neg_rmse,std_inner_neg_rmse,is_1se_selected,params
1,179,-56.499562873600524,8.207271557574192,False,"{'reg__alpha': 12.32846739442066, 'reg__model': 'pcr', 'reg__n_components': 60}"
1,180,-63.96240944059018,5.679524865430491,False,"{'reg__alpha': 35.11191734215127, 'reg__model': 'pls', 'reg__n_components': 5}"
1,181,-64.91711000076782,6.612169778498526,False,"{'reg__alpha': 35.11191734215127, 'reg__model': 'pls', 'reg__n_components': 10}"
1,182,-64.9111364777113,6.670171457080947,False,"{'reg__alpha': 35.11191734215127, 'reg__model': 'pls', 'reg__n_components': 15}"
1,183,-64.91093567255851,6.669974719481814,False,"{'reg__alpha': 35.11191734215127, 'reg__model': 'pls', 'reg__n_components': 20}"
1,184,-64.91093561099777,6.669974828896915,False,"{'reg__alpha': 35.11191734215127, 'reg__model': 'pls', 'reg__n_components': 25}"
1,185,-64.91093561099777,6.669974828896915,False,"{'reg__alpha': 35.11191734215127, 'reg__model': 'pls', 'reg__n_components': 30}"
1,186,-64.91093561099777,6.669974828896915,False,"{'reg__alpha': 35.11191734215127, 'reg__model': 'pls', 'reg__n_components': 40}"
1,187,-64.91093561099777,6.669974828896915,False,"{'reg__alpha': 35.11191734215127, 'reg__model': 'pls', 'reg__n_components': 50}"
1,188,-64.91093561099777,6.669974828896915,False,"{'reg__alpha': 35.11191734215127, 'reg__model': 'pls', 'reg__n_components': 60}"
1,189,-74.96353834341306,9.810146668006745,False,"{'reg__alpha': 35.11191734215127, 'reg__model': 'pcr', 'reg__n_components': 5}"
1,190,-67.77541496236454,11.187922234809193,False,"{'reg__alpha': 35.11191734215127, 'reg__model': 'pcr', 'reg__n_components': 10}"
1,191,-60.404302386631024,9.226521093257368,True,"{'reg__alpha': 35.11191734215127, 'reg__model': 'pcr', 'reg__n_components': 15}"
1,192,-59.16726168855594,8.15628550966981,False,"{'reg__alpha': 35.11191734215127, 'reg__model': 'pcr', 'reg__n_components': 20}"
1,193,-58.374989316233325,8.343094252791278,False,"{'reg__alpha': 35.11191734215127, 'reg__model': 'pcr', 'reg__n_components': 25}"
1,194,-58.374989316233325,8.343094252791278,False,"{'reg__alpha': 35.11191734215127, 'reg__model': 'pcr', 'reg__n_components': 30}"
1,195,-58.374989316233325,8.343094252791278,False,"{'reg__alpha': 35.11191734215127, 'reg__model': 'pcr', 'reg__n_components': 40}"
1,196,-58.374989316233325,8.343094252791278,False,"{'reg__alpha': 35.11191734215127, 'reg__model': 'pcr', 'reg__n_components': 50}"
1,197,-58.374989316233325,8.343094252791278,False,"{'reg__alpha': 35.11191734215127, 'reg__model': 'pcr', 'reg__n_components': 60}"
1,198,-63.96240944059018,5.679524865430491,False,"{'reg__alpha': 100.0, 'reg__model': 'pls', 'reg__n_components': 5}"
1,199,-64.91711000076782,6.612169778498526,False,"{'reg__alpha': 100.0, 'reg__model': 'pls', 'reg__n_components': 10}"
1,200,-64.9111364777113,6.670171457080947,False,"{'reg__alpha': 100.0, 'reg__model': 'pls', 'reg__n_components': 15}"
